!Time	Flux	Flux_Error
59	-0.3627411659871381	0.0761573388256559
60	-0.672460447775951	0.20112566814631372
61	-0.3595531615405413	0.0044595426455857025
62	-0.813146282044454	0.019506969715138118
63	-1.7262826023316769	0.17815628557055915
64	0.17742614225375283	0.07290446587946957
65	-0.4017809362082619	0.019655740072878493
66	-1.6301983469660446	0.03547576931132181
67	0.4627822555257742	0.06168865543932788
68	-0.9072983643832422	0.0008627898917576322
69	0.05194539579613895	0.05270042084546597
70	0.7290905621775369	0.0453781912635684
71	0.12898291075741067	0.18297404110045315
72	1.1394006845433007	0.003700572191014953
73	-1.2348258203536526	0.07679024077327037
74	0.402341641177549	0.058987982073451954
75	-0.6848100909403132	0.03638588099707899
76	-0.8707971491818818	0.08056265075393679
77	-0.5788496647644155	0.11183119243216322
78	-0.31155253212737266	0.013105401154141234
79	0.05616534222974544	0.11330798795597219
80	-1.1651498407833565	0.19518041014816023
81	0.9008264869541871	0.0659891729729498
82	0.46566243973045984	0.11398024554267741
83	-1.5362436862772237	0.07849575212405002
84	1.4882521937955997	0.055430962657130094
85	1.8958891760305832	0.04706376581547914
86	1.1787795711596507	0.0216949569936649
87	-0.17992483581235091	0.044539325089479734
88	-1.0707526215105425	0.039238899814963674
89	1.0544517269311366	0.3046143054799927
90	-0.40317694697317963	0.05433118913875197
91	1.2224450703824274	0.043904295767204254
92	0.2082749780768603	0.021954102833121325
93	0.9766390364837128	0.10840366206719346
94	0.3563663971744019	0.03517801106813583
95	0.7065731681919482	0.03792355335355868
96	0.010500020720820478	0.047003288270087484
97	1.7858704939058352	0.021673147057553865
98	0.12691209270361992	0.09301565025243214
99	0.40198936344470165	0.017858909208732916
100	1.8831506970562544	0.1550429345083481
101	-1.3477590611424464	0.04173188210318355
102	-1.2704849984857336	0.09443684908242939
103	0.9693967081580112	0.023810314783231215
104	-1.17312340511416	0.14059629162678994
105	1.9436211856492926	0.059005764586953974
106	-0.41361898075974735	0.011048940506592783
107	-0.7474548114407578	0.16606998118692634
108	1.9229420264803847	0.011514787314009216
109	1.4805147914344243	0.03791475628799228
110	1.8675589604265699	0.17423561978092306
111	0.9060446582753853	0.13032427541123157
112	-0.8612256850547025	0.06051200840821667
113	1.9100649530990337	0.0895555985551324
114	-0.2680033709513804	0.013190863977996707
115	0.8024563957963952	0.04047618120404975
116	0.947251967773748	0.022384356331291072
117	-0.1550100930908342	0.032962298212773807
118	0.6140793703460803	0.1285984007080293
119	0.9222066715665268	0.1506998398214272
120	0.37642553115562943	0.06764607323616233
121	-1.0994007905841945	0.03820089555778203
122	0.298238174206056	0.022425893425164035
123	1.3263858966870303	0.030224973045507003
124	-0.6945678597313655	0.03751471166612839
125	-0.14963454032767076	0.12261961917830191
126	-0.43515355172163744	0.018333919925760125
127	1.8492637284793418	0.16709430327888575
128	0.6722947570124355	0.005613302044875711
129	0.40746183624111043	0.00013850427350957262
130	-0.7699160744453164	0.06872990371566635
131	0.5392491912918173	0.011747454641811149
132	-0.6743326606573761	0.04661664260340308
133	0.03183055827435118	0.037024244070434295
134	-0.635846078378881	0.04538040410520011
135	0.6764332949464997	0.04032645401632468
136	0.5765908166149409	0.09180047698190455
137	-0.20829875557799488	0.025249662707687245
138	0.3960067126616453	0.08203217972614218
139	-1.0930615087305058	0.13599485416794843
140	-1.4912575927056055	0.009038200727694682
141	0.4393917012645369	0.13675972398067135
142	0.16667349537252904	0.10344098864815182
143	0.6350314368921064	0.09962126403710662
144	2.383144774863942	0.1217938511593151
145	0.9444794869904138	0.030496363785442043
146	-0.9128222254441586	0.10289354925948542
147	1.117016288095853	0.007228700756000491
148	-1.3159074105115212	0.060065755765778855
149	-0.461584604814709	0.1552243180048561
150	-0.06824160532463124	0.02869044880033464
151	1.7133427216493666	0.23205942757907416
152	-0.7447548220484399	0.031716062629268876
153	-0.8264385386590144	0.05200406145708678
154	-0.0984525244254323	0.02256086544711038
155	-0.6634782863621074	0.04497121002319926
156	1.126635922106507	0.006727560892298173
157	-1.0799315083634233	0.13183958696447343
158	-1.1474686524111024	0.037070400322045345
159	-0.43782004474443403	0.09456157955562915
160	-0.4980324506923049	0.0932740910794378
161	1.9295320538169858	0.12630683491022754
162	0.9494208069257608	0.045248909263964646
163	0.0875512413851909	0.00978961454126271
164	-1.225435518830168	0.044816536268070806
165	0.8443629764015471	0.06493379277303882
166	-1.0002153473895647	0.002342310502145217
167	-1.5447710967776116	0.10791947281124892
168	1.1880297923523018	0.20042157154989151
169	0.3169426119248496	0.03768765208508928
170	0.920858823780819	0.05457119740177824
171	0.3187276529430212	0.18845858449794478
172	0.8568306119026912	0.19457030831639588
173	-0.6510255933001469	0.09127834941352919
174	-1.0342428417844647	0.02195095557930453
175	0.681594518281627	0.039306293398009166
176	-0.8034096641738411	0.09389815726777853
177	-0.6895497777502005	0.10170209914132447
178	-0.45553250351734315	0.14229834965161062
179	0.01747915902505673	0.03960865849565602
180	-0.35399391125348395	0.05914026678081108
181	-1.3749512934180188	0.11244191845103682
182	-0.6436184028328905	0.07553956956633384
183	-2.2234031522244266	0.0867407411354918
184	0.6252314510271875	0.06564636749715315
185	-1.6020576556067476	0.28345545052747023
186	-1.1043833394284506	0.21167910214836755
187	0.052165079260974405	0.16108784034499338
188	-0.7395629963913133	0.003576807186022113
189	1.5430145954067358	0.23807453512197504
190	-1.2928569097234486	0.0330576756274374
191	0.26705086934918293	0.09492464735582357
192	-0.0392828182274956	0.1502396569381713
193	-1.1680934977411974	0.17776669547337065
194	0.5232766605317537	0.053270279197955454
195	-0.1715463312222481	0.10907497344345002
196	0.7717905512136674	0.034624944764731
197	0.8235041539637314	0.07946363210714988
198	2.16323594928069	0.01979672899449675
199	1.336527949436392	0.10819352184772653
200	-0.3691818379424436	0.14449401990733718
201	-0.2393791775759264	0.12105429941233517
202	1.0996595958871132	0.07886692545093663
203	0.6552637307225978	0.10946383747120914
204	0.640131526097592	0.02348215259487319
205	-1.6169560443108344	0.21321534105704437
206	-0.024326124398935636	0.0936445725831116
207	-0.7380309092056887	0.0035095176869670386
208	0.27992459904323824	0.1265077838088766
209	-0.09815038964295794	0.021149701273187802
210	0.9101789080925919	0.07049213525074449
211	0.31721821519130206	0.06799748442451024
212	0.7863279621089762	0.06963266538610828
213	-0.46641909673594306	0.02903971008038668
214	-0.9444462559182504	0.1327782695957983
215	-0.41004969320254847	0.010128148621739936
216	-0.017020413861440594	0.08031413873416283
217	0.3791517355550818	0.046433769143549165
218	2.259308950690852	0.10217905855886732
219	-0.04225715166064269	0.05525406734167292
220	-0.955945000492777	0.038687084685064654
221	-0.34598177569938643	0.051029273963362855
222	-0.4635959746460942	0.018392549434030996
223	0.4814814737734622	0.03854897603756083
224	-1.5407970144446248	0.1601836048972537
225	0.06326199420033171	0.08871809418450403
226	0.1565065379653756	0.09327890415064383
227	0.23218103620027578	0.12433193844551549
228	-0.5973160689653627	0.08126740421090424
229	-0.237921729736007	0.0587259379399826
230	-1.4240609089825316	0.050535831726440994
231	-0.49331988336219407	0.08157915419939714
232	-0.5428614760167177	0.05075176016573571
233	0.4160500462614255	0.1051880102551674
234	-1.1561824318219127	0.24972003915870072
235	0.7811981017099934	0.22453216483714022
236	1.4944845444913688	0.056400853507380916
237	-2.0699850250135325	0.12845522979925272
238	0.42625873077810095	0.010434349149469266
239	0.6769080350302455	0.09880019424937345
240	-0.637437025552229	0.11776289624826308
241	-0.39727181432879766	0.11401963009349617
242	-0.13288057758695562	0.17549861537420586
243	-0.2977908794017283	0.0132988422309592
244	-0.3090129690471222	0.07657021944780863
245	-1.6760038063299767	0.055578696408287304
246	1.15233156478312	0.0010349314566299353
247	1.079618592036821	0.07200337593416528
248	-0.8133642592042029	0.182425665593783
249	-1.466424327802514	0.030360390446200144
250	0.5210648764527586	0.07726948371023817
251	-0.5757879698130661	0.16615982911145638
252	0.14195316332077967	0.04481952844233125
253	-0.3193284171450952	0.16961815728281607
254	0.6915387510701866	0.0014857703354702718
255	0.6947491436560059	0.08214059370248113
256	-0.7255973784635843	0.06705704503109099
257	-1.3833639553950554	0.07075056975105769
258	-1.582938397335082	0.003976673458649517
259	0.6103793791072052	0.15669947108616025
260	-1.188859257784029	0.04513030371025262
261	-0.5068163542986875	0.026568797496623595
262	-0.5963140384505081	0.07231004937377981
263	-0.05256729626954629	0.002461212524791162
264	-1.936279805846507	0.07199837301431654
265	0.18877859679382855	0.11029062129553698
266	0.5238910238342056	0.01016972745548716
267	0.08842208704466141	0.0019279384513077218
268	-0.3108861716984717	0.18495912466796366
269	0.09740016626878341	0.021416665620008424
270	0.3990463456401302	0.049901663799418294
271	-2.77259275642665	0.002135122384354861
272	1.9559123082506942	0.09191134448699438
273	0.39009332268792646	0.019275384906521618
274	-0.65240858238702	0.03650552165462577
275	-0.3909533751876011	0.1791327548041184
276	0.49374177734918845	0.005858655113386085
277	-0.11610393903436653	0.031754309393019924
278	-2.0306844677814944	0.16324233020679835
279	2.0644928613593194	0.006713415461452177
280	-0.11054065723247261	0.14893559620744803
281	1.0201727117157997	0.05213037482757137
282	-0.6920498477843912	0.061192719273115787
283	1.5363770542457977	0.13414967255830426
284	0.28634368889227957	0.04768983689222225
285	0.6088438344754508	0.014844958138007808
286	-1.0452533661469547	0.052904523833443164
287	1.2111452896827009	0.04226286217088257
288	0.6898181645347884	0.13597807255038138
289	1.3018462295649984	0.004140081155796743
290	-0.6280875596415789	0.0757870860425166
291	-0.4810271184607877	0.00500840942848221
292	2.303916697683942	0.08974009269018306
293	-1.0600158227215473	0.13124703671409962
294	-0.13594970067832082	0.08589723884443423
295	1.1368913626026953	0.0898942156465536
296	0.0977249677148556	0.007458640654355354
297	0.5829536797532936	0.10770990694039949
298	-0.3994490292628752	0.042466330243286575
299	0.37005588784751875	0.0829964597537962
300	-1.3065268517353166	0.14111720638896116
301	1.658130679618188	0.07858038268311726
302	-0.11816404512856976	0.0057469518465394645
303	-0.6801782039968504	0.03912170521740163
304	0.6663830820319143	0.09409176145751134
305	-0.4607197873885533	0.04052040803228881
306	-1.3342584714027534	0.049805240468285675
307	-1.3467175057975553	0.0026192237344250485
308	0.6937731526901325	0.16882300277714324
309	-0.1595734381462669	0.011246598255955273
310	-0.13370155966843916	0.05324899192090678
311	1.0777438059762627	0.06450552734598769
312	-1.1268258087567435	0.10118424329941891
313	-0.7306777528648248	0.06579510447611686
314	-0.38487980918127546	0.04683852342770517
315	0.094351589317074	0.17358789976857134
316	-0.042171451290578935	0.0667712720570559
317	-0.2868871923899076	0.1681921740073138
318	-0.0616264020956474	0.08525858471706471
319	-0.10730527629117469	0.0022959755607951447
320	-0.7196043885517929	0.0011145611841841252
321	-0.8129929885540773	0.0011498899870062375
322	0.2745163577239395	0.08376780419079453
323	-0.8909150829955279	0.059118310376442974
324	-1.1573552591908536	0.06677202863593994
325	-0.3122922511256933	0.03269625954044574
326	-0.1576670161638159	0.03300351145103116
327	2.2567234972982093	0.22259443317382588
328	-0.7047002758562337	0.13709890062911215
329	0.9432607249694948	0.05098432421384791
330	0.7471883342046318	0.032486961579618605
331	-1.188944955203736	0.09971179807917596
332	0.7732529774025997	0.0030601824338517807
333	-1.1838806401933177	0.0069641578446935585
334	-2.659172237996741	0.005157494276988904
335	0.6063195243593807	0.08672766288084278
336	-1.7558905834377194	0.08483205228052326
337	0.45093446180591484	0.03256694688201742
338	-0.6840108977372166	0.047043314484648185
339	1.6595507961898721	0.031144707155415553
340	1.068509399316009	0.023958275985639134
341	-0.45338580385138766	0.036980116630380325
342	-0.6878376110286823	0.0972535789142537
343	-1.2140774030941206	0.21338682472045375
344	-0.4409226322925914	0.04064154936762063
345	-0.2803554951845091	0.019317670154983993
346	-0.3646935443916854	0.07557402888945426
347	0.15670385527236397	0.053913263675299
348	0.5785214977288784	0.07496903447028967
349	0.349654456993174	0.0032808747613711805
350	-0.764143923906443	0.2582796632969945
351	-1.4377914738015785	0.11539503636520095
352	1.3645318481024713	0.03479618559208458
353	-0.6894491845499376	0.13533888581477135
354	-0.6522935999350191	0.10326431018921296
355	-0.5211893123011109	0.043674833745800744
356	-1.8430695501566485	0.16429652935306094
357	-0.4779740040404867	0.040607179625983196
358	-0.47965581400794766	0.05352701645328445
359	0.6203582983435125	0.002540520838501602
360	0.698457149107336	0.11541840304940193
361	0.00377088908626934	0.01725044164928659
362	0.9318483741143037	0.0021062021342063623
363	0.339964983801262	0.009945445703071175
364	-0.01568211160255477	0.022739277512112847
365	0.16092816829822298	0.1016738648609769
366	-0.19065349358139935	0.011477532477079819
367	-0.3948495140334503	0.030875124183661312
368	-0.26773353689396645	0.13707599825430605
369	-1.1280113314700069	0.08656529228158533
370	0.280441705316296	0.10813760344581898
371	-0.9931236109295807	0.06313759884493889
372	0.8416312640736364	0.024133779145310456
373	-0.24945858016094885	0.08781903428100732
374	0.04949498165009074	0.06993804835878172
375	0.49383677628095635	0.10612222874459093
376	0.6433144650629279	0.022247701024292032
377	-1.5706234086334527	0.08589199078076716
378	-0.20690367616397173	0.00509542770112895
379	0.8801789120807822	0.17942292714897212
380	-1.6981058194322545	0.13264616423656936
381	0.3872804753950634	0.09646064242062641
382	-2.2555642294021894	0.005989468311627605
383	-1.0225068436356035	0.02125230447703092
384	0.0386305518401881	0.07621145119224981
385	-1.6567151023219537	0.08877801366359354
386	-0.9855107376841507	0.09363985435524597
387	-1.4718350074635869	0.05256405931019397
388	1.6481349322075596	0.02711701846373109
389	0.16422775548733395	0.08014968853943749
390	0.5672902778526694	0.06471814318477608
391	-0.2226751005151545	0.047224715008784876
392	-0.35343174875719907	0.09304084961111164
393	-1.6164741886510325	0.017531640232701994
394	-0.2918373627478628	0.1421919871640437
395	-0.7614922118116233	0.19979560797500048
396	0.8579239242923363	0.08565493082342096
397	1.1411018666575734	0.15415873996717877
398	1.4665787155741776	0.2594424587768152
399	0.852551939461232	0.04040322938509372
400	-0.5986539369229861	0.14617326882614082
401	-1.1158969859603944	0.06834397667886818
402	0.7666631816450861	0.0367544896022269
403	0.3562928174722889	0.019031155759393972
404	-1.7685384506770307	0.08517291972535901
405	0.35548179274376907	0.18227236001279595
406	0.8145198224878664	0.05215796779933732
407	0.05892558918162996	0.11846865904115521
408	-0.18505367100934153	0.09606933984606597
409	-0.8076484876163557	0.13290628465396823
410	-1.4465346995633879	0.08174930976162265
411	0.8002979493400275	0.14013472930393106
412	-0.3091144447717088	0.10304382674156048
413	-0.23346666154369272	0.2047323613057962
414	1.7327211869191332	0.12266216593966156
415	0.6845011068591904	0.09674461500502352
416	0.3708250012811021	0.005535254802238957
417	0.14206180518723566	0.026393734859268787
418	1.5199948607657727	0.035281660649437836
419	1.7195893074161945	0.01527744235454087
420	0.9295051114795281	0.12986867221630902
421	0.5822245913979243	0.12760753460061877
422	-2.0946030712061448	0.13250140528868154
423	0.12372191423350658	0.02053325637779597
424	-0.130106954193704	0.004513401543201028
425	0.09395322938556872	0.2339624806020058
426	0.9430460873225178	0.027643284501583723
427	-2.7396771671895563	0.025957698183403946
428	-0.5693120534701851	0.03644812492405056
429	0.26990435494076137	0.14713219561423382
430	-0.4668455460527625	0.15927707544174838
431	-1.4169061131262595	0.025857263167677128
432	0.8689634868967954	0.030833124595934527
433	0.27687190584612803	0.1378083467064077
434	-0.9711045704444846	0.031197610791621297
435	0.3148172045158238	0.08402903954793066
436	0.8215857120497958	0.10068317522989839
437	0.005292646299360854	0.16815767162673279
438	0.8005648034309968	0.0792286661806145
439	0.07826017516166135	0.05316059080114549
440	-0.39522898265435435	0.03658487879168582
441	-1.159420516399913	0.12978252669735854
442	-0.08593076697161273	0.048111512638883545
443	0.19429293804577166	0.2759355114021582
444	0.8758327615873309	0.007466797825114957
445	-0.11510746848722672	0.025871644022974608
446	0.4574156062209908	0.027560067398405635
447	-0.9646120137337284	0.14350493867891545
448	-0.7826291558275251	0.05072389511096153
449	-0.11038929902688775	0.01162297003871491
450	-1.0546284639850139	0.09474885949068795
451	0.8202478373246812	0.02444434559616326
452	0.4631303293186071	0.14013448312919596
453	0.2790957643924534	0.04103817936578706
454	0.33890412521594454	0.05289436184165822
455	2.0210435614847975	0.024614778868484417
456	-0.46886418796679563	0.08635196583813147
457	-2.201441285500558	0.08047537406378694
458	0.1993001968964652	0.2346647030526562
459	-0.050603540961665895	0.12791611070282582
460	-0.5175190425104033	0.03655510899860373
461	-0.9788298593587699	0.09380925409056456
462	-0.43918952180214793	0.029673317249411336
463	0.18133842921782128	0.08299861590811032
464	-0.5028167006425383	0.04961023339825624
465	2.4124536795437486	0.007480498268034107
466	-0.960504381633148	0.0012231983638817388
467	-0.7931173627076716	0.15692596145359045
468	-2.2886200400145285	0.0690429024383049
469	0.251484415021537	0.07966721083646715
470	-2.01640662779976	0.06579260925367952
471	-0.5394546333745014	0.09688826385630508
472	-0.27567053456055696	0.022558166356880353
473	-0.7097279658468882	0.13891453156779274
474	1.738872677454511	0.2014060154918468
475	0.9943943913154989	0.030676577602700456
476	1.3191368763015756	0.04063031304450626
477	-0.8824188185499185	0.08640449911023695
478	1.1285940645145685	0.014357951171632057
479	0.4960009463439622	0.03820254489503836
480	0.7714059486768455	0.03595043995710102
481	1.0294388287827672	0.014456681693373594
482	-0.9087632459590531	0.03615992807816198
483	-0.4243176209779015	0.10645851361278519
484	0.8625960113284511	0.09378802311514517
485	-2.655619092974933	0.04331079531513437
486	1.5133280825732052	0.04059417271884835
487	0.553132064207584	0.07243685048699644
488	-0.045703960660234855	0.13852615467222304
489	0.2205076557571733	0.03030982534240727
490	-1.0299352833089765	0.04410329072731514
491	-0.34994336458910474	0.017879286573317985
492	1.1002843382203737	0.07994223995430966
493	1.2980219723262212	0.024078750974193847
494	2.6962240525635797	0.02891205052788122
495	-0.07392466628041514	0.04128708204461747
496	-0.6585529668050037	0.019839889682004577
497	-0.5142339659399888	0.009419230031014657
498	-1.0180418752873648	0.11476109448431354
499	-0.07785475594085076	0.035811407547985674
